x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,class
0.447243512,0.252527267,-0.191142097,1,0.45345068,0.235966235,-0.173265129,1,0.458995879,0.235807553,-0.17315422,0.999999881,0.463607848,0.235613912,-0.173234716,1,0.440665811,0.236522585,-0.175420016,1,0.436083883,0.236149341,-0.175336614,0.999999642,0.43149367,0.236023799,-0.175409466,1,0.467596233,0.244749084,-0.066617429,1,0.42538175,0.245403334,-0.073956192,0.999999523,0.455920041,0.269861609,-0.152111396,0.999999642,0.439477742,0.268390596,-0.154173091,0.999998093,0.497613847,0.326751709,-0.042501096,0.999999046,0.393502653,0.317008555,-0.086319789,0.999996066,0.536108315,0.319130719,-0.244048595,0.986780703,0.352394521,0.251596272,-0.338709563,0.987364948,0.541287303,0.176866397,-0.438624382,0.987817109,0.386557281,0.144248307,-0.523193121,0.978820384,0.547097087,0.138263345,-0.481166422,0.96257484,0.396701962,0.121583439,-0.572288275,0.94017309,0.542556167,0.13165614,-0.470333815,0.963993549,0.400427282,0.120905176,-0.554825425,0.937141001,0.536188781,0.14827086,-0.44353193,0.960829437,0.401064008,0.135535508,-0.524726629,0.943228126,0.480096877,0.63315016,0.001336317,0.99998188,0.412279427,0.641683638,-0.000699283,0.99999249,other
0.447677523,0.251780391,-0.198866948,1,0.452439696,0.234348148,-0.179446205,1,0.457156837,0.233933538,-0.179335967,0.999999881,0.461641163,0.233474165,-0.179435462,1,0.439751387,0.235591084,-0.181989029,1,0.434987605,0.235501245,-0.181885958,0.999999762,0.430217087,0.235643521,-0.18195653,1,0.465521514,0.242758602,-0.069208942,1,0.422584385,0.245776519,-0.076936401,0.999999523,0.455774367,0.269517452,-0.158279359,0.999999642,0.439175934,0.269444793,-0.160595328,0.999998569,0.495390803,0.328456163,-0.048374094,0.999998927,0.390904248,0.319363028,-0.094878957,0.999994874,0.539039552,0.325258702,-0.258288234,0.992903173,0.352836907,0.253830791,-0.353063703,0.992807269,0.544445157,0.182288557,-0.461946905,0.994074881,0.38466239,0.144656613,-0.564379454,0.986832857,0.550727606,0.14360103,-0.506962061,0.97878176,0.393859386,0.121260047,-0.61715889,0.960101545,0.545224547,0.137273043,-0.496078432,0.97938329,0.397300184,0.120619349,-0.599499583,0.957811058,0.538770199,0.155324668,-0.467250019,0.977411985,0.398541868,0.135836631,-0.56642437,0.961285412,0.478898942,0.628180146,0.002743872,0.999985933,0.410202593,0.640381455,-0.002089298,0.999994993,other
0.446535885,0.256651402,-0.179428071,1,0.451409638,0.239099547,-0.161990017,1,0.455888689,0.2387833,-0.161873147,0.999999762,0.460327059,0.23841989,-0.161953151,1,0.438909143,0.240203753,-0.16489929,1,0.434178829,0.240109697,-0.164810553,0.999999404,0.429438353,0.240243703,-0.164884239,1,0.46436739,0.248046413,-0.061866682,0.999999881,0.421757311,0.250619888,-0.072188452,0.999998689,0.454187632,0.275087863,-0.142592385,0.999998927,0.437866122,0.275415689,-0.145571083,0.999994993,0.493865877,0.33457309,-0.040315486,0.999996901,0.389834702,0.325177908,-0.093205735,0.999986649,0.538920999,0.3261365,-0.239060163,0.985776722,0.353654176,0.257293195,-0.340731621,0.987195373,0.544401526,0.184051454,-0.433269411,0.987621963,0.384977847,0.1440209,-0.512780547,0.981211305,0.550564885,0.146045521,-0.473628104,0.962282836,0.394251257,0.120119952,-0.559749484,0.951613188,0.545216203,0.138804138,-0.464605659,0.96404779,0.397730082,0.118585832,-0.543199182,0.94934094,0.538747191,0.156787574,-0.438520849,0.961990058,0.398944408,0.133985326,-0.514420986,0.954808235,0.478894174,0.62934649,0.003087019,0.999960303,0.410263956,0.642603159,-0.002418234,0.999985933,other
0.445545852,0.257498562,-0.176011547,1,0.449872077,0.239363268,-0.158071786,1,0.454330295,0.238877565,-0.157952517,0.999999881,0.458831221,0.238344282,-0.158036873,1,0.437055677,0.240929648,-0.16149509,1,0.432114899,0.241023108,-0.161395952,0.999999762,0.427169502,0.241357312,-0.161469981,1,0.462499797,0.247303754,-0.056672614,1,0.418548673,0.251836985,-0.069321819,0.999999404,0.45324555,0.275841802,-0.138373584,0.999999404,0.436510623,0.276989967,-0.141863629,0.99999702,0.492211342,0.333549052,-0.037360374,0.999997616,0.386836708,0.326687217,-0.092282049,0.999983907,0.537885427,0.32414183,-0.236918956,0.990620732,0.352981865,0.25901413,-0.338992387,0.985149503,0.544423223,0.182244286,-0.430567652,0.990626931,0.383035868,0.143842325,-0.510899007,0.974254072,0.550587356,0.144255102,-0.471012831,0.969598889,0.392376691,0.119624682,-0.557463765,0.936080873,0.54523617,0.137028486,-0.460549891,0.970948339,0.395295352,0.117903277,-0.539217114,0.932659805,0.538803697,0.15512231,-0.43569684,0.970022798,0.396789581,0.133281574,-0.51201421,0.942137122,0.478066295,0.627542436,0.002266712,0.999958873,0.409612805,0.642583847,-0.001594411,0.99998641,other
0.443785429,0.247452602,-0.196386442,1,0.447850227,0.229816169,-0.174355656,1,0.452301085,0.229120612,-0.174277097,0.999999762,0.456832796,0.228374615,-0.174374431,1,0.434994638,0.232410371,-0.178703219,1,0.430009365,0.233087331,-0.178601101,0.999999046,0.425024837,0.233992517,-0.178708538,1,0.460896343,0.240315676,-0.066244863,0.999999881,0.416748911,0.247805059,-0.083080225,0.999998093,0.452000916,0.267538637,-0.158006743,0.999998927,0.434977472,0.270338327,-0.162387133,0.999994397,0.491827726,0.333481938,-0.054735702,0.999995828,0.386252105,0.328454316,-0.111460567,0.99997735,0.536420822,0.324748755,-0.260448962,0.989276528,0.353211373,0.26748246,-0.359353513,0.984172046,0.543903053,0.182119012,-0.440535545,0.988954425,0.382999003,0.143885285,-0.529145896,0.976891696,0.55044651,0.143453345,-0.478912026,0.962661684,0.392237425,0.117811337,-0.578284562,0.936503768,0.545104742,0.136443645,-0.467055023,0.96360606,0.394689739,0.115756631,-0.561196208,0.932315946,0.53854543,0.154922575,-0.445587933,0.964408875,0.396356791,0.131894037,-0.53089726,0.941200316,0.477583468,0.62800163,0.003028912,0.999945164,0.409284979,0.64444536,-0.002374583,0.999981642,other
0.442128837,0.241339192,-0.196997911,1,0.446191609,0.222671404,-0.175238922,1,0.450584799,0.221965745,-0.175147608,0.999999881,0.455088764,0.221220911,-0.175235987,1,0.433284611,0.225224197,-0.180436715,1,0.428211063,0.225897625,-0.1803388,0.999999762,0.423138052,0.226802215,-0.180445567,1,0.458324373,0.233015418,-0.065070525,1,0.414034694,0.240618512,-0.086038396,0.999999404,0.449712098,0.261811405,-0.157439515,0.999999642,0.432551324,0.264809281,-0.163121015,0.999997973,0.486963451,0.329242945,-0.051602017,0.99999702,0.382410347,0.326151878,-0.116499566,0.999985456,0.533888221,0.320625067,-0.266439348,0.990456402,0.359109312,0.271172971,-0.369576037,0.9839077,0.540986419,0.181746244,-0.466017395,0.988696456,0.385983825,0.143321589,-0.540844202,0.976709366,0.548863471,0.143136516,-0.508669078,0.961385548,0.394950241,0.114988148,-0.589948237,0.943364739,0.543521821,0.136310384,-0.49897185,0.962410986,0.395493656,0.111334674,-0.572799027,0.940057397,0.53646934,0.154760346,-0.472134918,0.963701248,0.397437632,0.127450109,-0.542238355,0.947434723,0.47446686,0.620285571,0.004038641,0.999966264,0.406715572,0.638212264,-0.003382856,0.999990344,other
0.442283303,0.243071139,-0.216747805,1,0.446538866,0.223080769,-0.195648462,1,0.450977862,0.22261332,-0.19557783,1,0.455529034,0.222104162,-0.195684135,1,0.43340221,0.225486711,-0.2013717,1,0.428264856,0.226421162,-0.201254129,0.999999881,0.423137665,0.22753796,-0.201343969,1,0.458552778,0.233022496,-0.077565685,1,0.413962781,0.241506934,-0.102659129,0.999999523,0.449628532,0.264617085,-0.173482642,0.999999762,0.432492793,0.267865598,-0.180034995,0.999998212,0.487355947,0.329509258,-0.06397485,0.99999702,0.382262677,0.326193362,-0.13618198,0.999986529,0.532439709,0.320240349,-0.295883238,0.995161951,0.360827506,0.268994123,-0.413264573,0.989934623,0.540198088,0.181336254,-0.501406193,0.991573393,0.388403803,0.140972883,-0.590038538,0.980167866,0.547557473,0.142293647,-0.547325969,0.964524984,0.397884756,0.109797254,-0.643371105,0.941371679,0.542735219,0.135308877,-0.536058068,0.966394544,0.397812068,0.10621801,-0.622748494,0.938321471,0.535809517,0.153819397,-0.507353544,0.966624916,0.399682492,0.122780204,-0.590743899,0.947187066,0.47682029,0.620376766,0.00653584,0.999961138,0.407985032,0.638508439,-0.005963597,0.999987602,other
0.441705137,0.243573904,-0.214014575,1,0.446369588,0.223306239,-0.192546159,1,0.450846672,0.222886637,-0.192462876,1,0.455441296,0.222425669,-0.192569211,1,0.433092535,0.225637302,-0.197395653,1,0.427969396,0.226555735,-0.197273776,0.999999762,0.422856241,0.227657527,-0.197341949,1,0.458817065,0.233789459,-0.076798677,1,0.413839728,0.241559818,-0.098284058,0.999999404,0.449169338,0.26555267,-0.171448499,0.999999762,0.43202585,0.26831913,-0.177108318,0.999998212,0.488186538,0.332595527,-0.062521949,0.999996424,0.381952107,0.328678638,-0.138534695,0.999983788,0.531402051,0.320238918,-0.304605693,0.99636507,0.362836063,0.267163664,-0.431766212,0.994541585,0.53930378,0.180918902,-0.50227946,0.994362235,0.390465766,0.134990782,-0.597523391,0.990337491,0.546637237,0.140021876,-0.54618746,0.974797845,0.39990443,0.101577803,-0.64886868,0.965647161,0.541997969,0.133818686,-0.533536434,0.975196719,0.399508178,0.100892797,-0.624953151,0.962320685,0.534890175,0.152864009,-0.507089376,0.975503027,0.401581585,0.118122526,-0.596370339,0.967355192,0.477646738,0.623215139,0.009403367,0.999962687,0.407764047,0.641168952,-0.00882547,0.999989986,other
0.440921545,0.244701877,-0.214778498,1,0.446043551,0.224000186,-0.193854868,1,0.450592458,0.223554075,-0.19375363,1,0.455253124,0.223075777,-0.193865508,1,0.4325912,0.225843966,-0.198117971,1,0.42743054,0.226277754,-0.19799377,0.999999881,0.422287852,0.226939663,-0.198050171,1,0.458726078,0.233460531,-0.075322613,1,0.413475215,0.238922611,-0.094427615,0.999999642,0.448491752,0.265805572,-0.171008661,0.999999881,0.431076229,0.267913461,-0.17603454,0.999998808,0.488028049,0.33058089,-0.056678314,0.99999547,0.381367743,0.328061044,-0.135080546,0.999979377,0.53012532,0.309807956,-0.299243152,0.996826172,0.363957554,0.266383588,-0.42226553,0.992626965,0.539196134,0.173318192,-0.49745664,0.99503088,0.391181141,0.127867192,-0.588094771,0.986259878,0.546454251,0.131908417,-0.541608334,0.977649391,0.400741875,0.094380476,-0.638314962,0.955513418,0.541827321,0.126893237,-0.528359413,0.977827132,0.400082111,0.093778342,-0.613929629,0.95085305,0.534872413,0.146267548,-0.502299488,0.978440404,0.402147532,0.111041971,-0.586384535,0.957776606,0.477781624,0.621008396,0.012396957,0.999926209,0.408061594,0.639872432,-0.011786858,0.999983549,other
0.439371258,0.244733498,-0.202930495,1,0.444727749,0.224435538,-0.182565674,1,0.44923225,0.224035308,-0.182456911,1,0.453851163,0.223591536,-0.182584435,1,0.431456149,0.226105675,-0.18652682,1,0.426398575,0.226433903,-0.186403722,0.999999881,0.421357632,0.22700718,-0.18646045,1,0.457679361,0.233864874,-0.069752969,1,0.412869394,0.239080071,-0.087253779,0.999999404,0.446913093,0.265931904,-0.161364287,0.999999762,0.429780334,0.267869353,-0.166000143,0.999997973,0.486815214,0.331572473,-0.052869499,0.999991894,0.380852699,0.327692211,-0.130289048,0.999961615,0.528712153,0.30633381,-0.297110617,0.996952295,0.370742589,0.260213166,-0.410403341,0.995610893,0.537958741,0.168265074,-0.496528566,0.996252,0.394969136,0.116611831,-0.57163465,0.995573759,0.545525253,0.127729505,-0.539074779,0.984557629,0.404408067,0.084856398,-0.620982528,0.985880554,0.540448308,0.12304008,-0.528013408,0.98454535,0.403828472,0.085966744,-0.599287868,0.984266162,0.533412337,0.142393097,-0.501988232,0.984935284,0.405590683,0.1032416,-0.570579767,0.985759556,0.47705856,0.619002819,0.01193117,0.999870896,0.408325255,0.637472212,-0.011273179,0.999964237,other
0.439400494,0.243503436,-0.197398469,1,0.444657505,0.223343655,-0.176300868,1,0.449080408,0.223066017,-0.176185474,1,0.453613371,0.22274822,-0.176321894,1,0.431509107,0.224655956,-0.181234568,1,0.426491112,0.224825665,-0.181128576,0.999999881,0.421484619,0.225251243,-0.181211084,1,0.456971109,0.233196199,-0.062104426,1,0.41297251,0.237112656,-0.085196376,0.999999642,0.446553141,0.265348285,-0.155685678,0.999999762,0.429851055,0.266589195,-0.161826447,0.99999845,0.486305624,0.331602871,-0.048452493,0.999985576,0.380131096,0.327140212,-0.138816267,0.99996376,0.528378844,0.298677474,-0.301475704,0.99822551,0.370541304,0.247323096,-0.435097456,0.997668087,0.538062871,0.160243914,-0.511452794,0.997424126,0.397896111,0.108230434,-0.598475337,0.997227728,0.545799911,0.119963601,-0.558045864,0.986871958,0.408793539,0.078535207,-0.651986122,0.989543438,0.540835679,0.116040178,-0.547206521,0.986997247,0.407298625,0.079298615,-0.629767835,0.988502502,0.53368032,0.135252625,-0.517889917,0.987272084,0.408596516,0.096234314,-0.597811341,0.989432871,0.477029949,0.615487099,0.014910711,0.999853611,0.408194542,0.634513497,-0.014286253,0.999969363,other
0.440674245,0.242620304,-0.186108381,1,0.445350498,0.2227467,-0.165329412,1,0.449535757,0.222416416,-0.165213272,1,0.45386678,0.222054347,-0.165341869,1,0.43264842,0.22429046,-0.171841681,1,0.427761137,0.224598542,-0.171754003,0.999999881,0.4228971,0.225178853,-0.17185691,1,0.456693709,0.232815981,-0.054331649,1,0.413771868,0.236210927,-0.084654644,0.999999523,0.447009385,0.264127612,-0.145796373,0.999999642,0.431039959,0.265875965,-0.154468745,0.999997973,0.486253351,0.331307501,-0.045453425,0.999985337,0.380059153,0.325462818,-0.143004209,0.999974608,0.528062284,0.287739009,-0.285921574,0.998126924,0.374459743,0.233948708,-0.430685103,0.99818027,0.537905157,0.151000559,-0.49519667,0.997854888,0.402445376,0.099953502,-0.579452157,0.997748911,0.545659125,0.11192321,-0.536073685,0.989462793,0.41397509,0.071515039,-0.631233335,0.9921211,0.540810883,0.10794469,-0.525081336,0.989553928,0.41125685,0.07272847,-0.611890435,0.991566598,0.53359592,0.126472861,-0.499437153,0.990360737,0.412108362,0.088792682,-0.579764783,0.99252373,0.476963907,0.612577975,0.016544744,0.999866724,0.407645047,0.631056726,-0.015933648,0.999968886,other
0.442236573,0.238768891,-0.184864193,1,0.446385533,0.220195919,-0.163404644,1,0.450311899,0.219974622,-0.163298234,0.999999881,0.454414666,0.219730511,-0.163377404,1,0.434207439,0.221126363,-0.170258999,1,0.429498613,0.221115723,-0.17019254,0.999999762,0.424810797,0.221360698,-0.170327991,1,0.45669508,0.229689762,-0.052102022,1,0.415283024,0.23177655,-0.084064916,0.999999523,0.447653532,0.259765863,-0.144544989,0.999999285,0.43253547,0.26057446,-0.153209656,0.999997377,0.486253262,0.327514172,-0.042302303,0.999988198,0.380414426,0.320993423,-0.143954992,0.999986649,0.528074086,0.28225106,-0.262826264,0.998349547,0.376956791,0.223757342,-0.434094131,0.998470604,0.537982881,0.143892288,-0.451490015,0.99754262,0.405941397,0.095762223,-0.576830208,0.995208085,0.545566142,0.104738779,-0.499436319,0.985796392,0.417721808,0.067454517,-0.631012142,0.979016721,0.540784299,0.09877225,-0.491837412,0.98610884,0.414843857,0.068699151,-0.610321879,0.977556884,0.533615947,0.116962232,-0.459229887,0.98694545,0.415560097,0.084127903,-0.577693939,0.981299222,0.477256149,0.607808709,0.015301632,0.999930263,0.407836258,0.626211345,-0.014739727,0.999986172,other
0.445825398,0.238478765,-0.190276161,1,0.448991627,0.219908461,-0.168822408,1,0.45267725,0.219673246,-0.168714419,0.999999762,0.456529945,0.219425514,-0.168778017,1,0.437461287,0.220683157,-0.176163211,1,0.432859361,0.220556274,-0.176093057,0.999999762,0.428269207,0.220678821,-0.176229745,1,0.457122147,0.228571936,-0.055730812,0.999999881,0.418039501,0.230332613,-0.087852292,0.999999523,0.450246871,0.25854972,-0.148880363,0.999998808,0.435838938,0.259096771,-0.158000961,0.999996305,0.48593393,0.320084393,-0.043316942,0.999987841,0.382911712,0.316253483,-0.151382744,0.999987006,0.530825555,0.267268211,-0.231020719,0.997968972,0.383704662,0.212376088,-0.43349725,0.998851061,0.538659334,0.131843895,-0.419273794,0.996026039,0.411155879,0.087541044,-0.565334976,0.992149949,0.54438597,0.095565997,-0.470682293,0.977016151,0.422128111,0.059544612,-0.622504652,0.966797471,0.539722383,0.086714752,-0.466544092,0.978516757,0.42100063,0.058473673,-0.603526831,0.965197325,0.533081412,0.104296908,-0.429077923,0.981043637,0.421506226,0.073070705,-0.568095922,0.973049045,0.477509081,0.604814768,0.015038995,0.999917388,0.409781516,0.622578621,-0.014445859,0.99998045,other
0.44768852,0.237704277,-0.179488212,1,0.450461298,0.21946612,-0.157342121,1,0.454061806,0.219280154,-0.157216012,1,0.457819462,0.219090074,-0.157231435,1,0.439113528,0.219870314,-0.166865602,1,0.434518754,0.219542995,-0.166806906,1,0.429935396,0.219461754,-0.166946352,1,0.457321733,0.227847546,-0.042456836,1,0.419192374,0.22872138,-0.08606118,0.999999881,0.451606095,0.25708881,-0.137446493,0.999999642,0.437240362,0.257093936,-0.149432123,0.999999046,0.485668004,0.317274064,-0.021582145,0.999996543,0.382956684,0.311874658,-0.147497281,0.999997377,0.533829391,0.25905019,-0.165411502,0.998782694,0.384052604,0.202137679,-0.419052213,0.99961853,0.539239824,0.123495124,-0.337009966,0.997363627,0.415390909,0.077795565,-0.535339057,0.996274233,0.544315815,0.088613957,-0.385517418,0.984198928,0.427163452,0.050830189,-0.587828219,0.982099533,0.539713085,0.078752331,-0.380640686,0.985261858,0.426072925,0.049810473,-0.568174124,0.981014609,0.532820761,0.095555507,-0.346301138,0.987397909,0.425906956,0.063644201,-0.537221134,0.985334873,0.477180868,0.602814674,0.016343959,0.999981284,0.409417957,0.618068457,-0.015851181,0.999995351,other
0.448615968,0.2324664,-0.184859991,1,0.451067507,0.215746537,-0.164963096,1,0.454528183,0.215775743,-0.164844781,0.999999881,0.458152115,0.21580936,-0.164922863,1,0.440063149,0.215428337,-0.167948753,1,0.435554564,0.214837179,-0.167715192,0.999999881,0.431066036,0.214497983,-0.167618573,1,0.457264572,0.224733889,-0.048214678,1,0.42005229,0.224155962,-0.099029377,0.999999881,0.452137321,0.251606405,-0.144233137,0.999999523,0.438087374,0.250898391,-0.156534165,0.999998808,0.485620797,0.313922763,-0.031538967,0.999992609,0.383083403,0.309325516,-0.167155176,0.999996662,0.533867359,0.25244984,-0.17883803,0.999241114,0.386097938,0.192092806,-0.438171953,0.999567449,0.539206564,0.111401677,-0.342594087,0.998063266,0.420374006,0.072323494,-0.548134804,0.994322181,0.54210186,0.075848632,-0.394511402,0.987110972,0.432814032,0.046657536,-0.590977967,0.972486913,0.537419438,0.066649348,-0.387930781,0.988201678,0.431300581,0.046275578,-0.582403302,0.971665859,0.532094836,0.082739897,-0.351866782,0.99000603,0.430490404,0.059023596,-0.541727662,0.979307055,0.477812946,0.599516571,0.023361668,0.999985814,0.410066694,0.61542356,-0.022932764,0.999997973,other
0.450310796,0.232062191,-0.202921063,1,0.452490032,0.215010449,-0.179332852,1,0.455983341,0.214959055,-0.179242849,0.999999762,0.459621042,0.214919001,-0.179222703,1,0.441402525,0.21480611,-0.188578054,1,0.436814487,0.214255035,-0.188484251,0.999999881,0.432246059,0.213968232,-0.188598856,1,0.458232701,0.223413914,-0.054623462,1,0.421124071,0.22367233,-0.109397314,0.999999762,0.454096466,0.250787109,-0.158638999,0.999998927,0.439810991,0.250472486,-0.173219189,0.999997735,0.485905826,0.310924798,-0.035374429,0.999991775,0.385301262,0.309023827,-0.161373571,0.999994874,0.533479691,0.243404299,-0.151003391,0.99851948,0.386263877,0.191952065,-0.397704303,0.999382854,0.538659155,0.108453847,-0.299792737,0.996377885,0.423937619,0.07270772,-0.50785625,0.98898834,0.541826427,0.07398577,-0.351263195,0.978434503,0.437814325,0.046200741,-0.562242031,0.950262249,0.537412643,0.065269776,-0.345585167,0.980325937,0.435061544,0.044929091,-0.546914518,0.948707223,0.531888843,0.080684505,-0.309298337,0.984065711,0.433947265,0.056718875,-0.51103574,0.962261379,0.479180276,0.599552512,0.023372512,0.999977827,0.412915409,0.614696443,-0.02290865,0.999995708,other
0.452138752,0.229518279,-0.196398303,1,0.454290688,0.212963998,-0.173138723,1,0.457830966,0.2128613,-0.173039511,0.999999523,0.461508453,0.212775633,-0.173083022,1,0.443095356,0.212927163,-0.181632176,1,0.438476235,0.212484673,-0.181551829,0.999999642,0.433882475,0.212305754,-0.181677699,1,0.460153013,0.221916735,-0.05033996,0.999999881,0.422931105,0.222914785,-0.100752927,0.999999404,0.456239641,0.248413697,-0.153620154,0.999998569,0.44170174,0.248418719,-0.166709751,0.999996066,0.487518698,0.311151773,-0.025709724,0.999993801,0.388055295,0.30891788,-0.158444539,0.999992728,0.533658862,0.239400953,-0.10883639,0.998801112,0.396633536,0.191763729,-0.374973476,0.999211073,0.538294315,0.102569707,-0.2265912,0.996436954,0.429042965,0.070010565,-0.474318355,0.987779975,0.538999915,0.068964943,-0.273325861,0.980849683,0.441209614,0.043745052,-0.528678536,0.9530406,0.534768939,0.060537428,-0.267530978,0.981926501,0.438443124,0.040956702,-0.515255988,0.952195466,0.530602098,0.074842177,-0.235408753,0.986230016,0.437827766,0.051755063,-0.478846312,0.96589148,0.480458021,0.599909723,0.025639987,0.999988437,0.414260715,0.613425791,-0.025068352,0.999996066,other
0.452145964,0.22723116,-0.172703147,1,0.45446974,0.21183978,-0.147227749,1,0.457826912,0.211868629,-0.147166401,0.999999523,0.461351931,0.211905137,-0.147125542,1,0.444124639,0.211472496,-0.15751414,1,0.439978033,0.210932866,-0.157456473,0.999999642,0.435888141,0.210651129,-0.157613322,1,0.460502774,0.221587047,-0.032970741,0.999999881,0.426225811,0.221842349,-0.090575747,0.999999404,0.456147492,0.246457458,-0.133413345,0.999998093,0.442546368,0.245970979,-0.148863271,0.999995708,0.488194853,0.311977148,-0.014098322,0.999994516,0.391031623,0.307260633,-0.156878442,0.999996424,0.533578873,0.235233441,-0.100456856,0.998880684,0.407278478,0.181722298,-0.369865507,0.999129951,0.537351549,0.09938167,-0.213687658,0.996485233,0.434694678,0.062584355,-0.468279779,0.989255071,0.538126826,0.065771036,-0.261370003,0.979513586,0.445296437,0.037382964,-0.524109483,0.957638443,0.53422147,0.058367487,-0.255442142,0.980349004,0.442467362,0.034077752,-0.514021516,0.957381666,0.530099928,0.071959965,-0.222929522,0.985048711,0.44215408,0.043860834,-0.474370092,0.969440877,0.48040396,0.599888921,0.030382534,0.999994636,0.414279401,0.611815155,-0.029635385,0.999998212,other
0.45674938,0.22579053,-0.167986363,1,0.459157526,0.210401446,-0.142844468,1,0.462496847,0.210428685,-0.142782211,0.999998689,0.465991169,0.210467488,-0.142767891,1,0.448648512,0.210099265,-0.152823836,1,0.444413126,0.209585398,-0.152787745,0.999999046,0.440212548,0.209321007,-0.152952015,1,0.465357721,0.220389903,-0.028593903,0.999999523,0.430365026,0.220539749,-0.080704495,0.99999845,0.460791647,0.245208845,-0.127989054,0.999995589,0.447109461,0.244810313,-0.142149165,0.999989271,0.491871119,0.311798811,-0.014461568,0.999991775,0.39460665,0.305979103,-0.156750932,0.999994636,0.53189975,0.237862885,-0.133234978,0.998329461,0.412229538,0.189138144,-0.381741941,0.998789966,0.535709441,0.099794433,-0.258511245,0.995453358,0.438386142,0.064709038,-0.48503986,0.990986407,0.537146211,0.064711794,-0.306091726,0.975265205,0.448834568,0.037594862,-0.539065897,0.967741847,0.533521831,0.057858016,-0.299245656,0.975864828,0.445240885,0.034064759,-0.527902782,0.967282355,0.52916038,0.072017021,-0.267356992,0.981486738,0.445444971,0.04479555,-0.490118921,0.975848436,0.480763853,0.600056052,0.030179519,0.99998939,0.414997399,0.612143397,-0.029505307,0.999996662,other
0.455859482,0.224219263,-0.176678389,1,0.458803594,0.209795386,-0.150727898,1,0.462044567,0.210046962,-0.150697678,0.999997258,0.465443224,0.210289821,-0.150639117,1,0.448797166,0.209001392,-0.160039872,1,0.444898129,0.208339155,-0.160018712,0.999997854,0.4410429,0.207923979,-0.16025807,1,0.465750784,0.220608369,-0.039113779,0.999999166,0.432468742,0.219452292,-0.090673,0.999997258,0.459942877,0.244290039,-0.138437271,0.999992967,0.446858972,0.243131772,-0.152388752,0.999986768,0.493651867,0.31213522,-0.0315734,0.99998498,0.397442073,0.305444598,-0.176053554,0.99999404,0.529722571,0.232950315,-0.143674955,0.998410702,0.418593943,0.186954647,-0.387349069,0.998212218,0.533759177,0.098979391,-0.270036012,0.994642854,0.442667872,0.064060859,-0.501914024,0.984346628,0.535850167,0.066245876,-0.319751859,0.970248759,0.451405764,0.037115291,-0.557383895,0.944221795,0.532026947,0.059588384,-0.315409571,0.971907914,0.449212968,0.033797398,-0.537362218,0.944980383,0.527737856,0.07297273,-0.279804051,0.977903664,0.449821413,0.04460603,-0.506741822,0.959224582,0.482824147,0.60035181,0.034770031,0.999981403,0.4173944,0.612094223,-0.03402191,0.999996066,other
0.458911896,0.223761246,-0.163559288,1,0.461274862,0.209533602,-0.140676513,1,0.464086711,0.209831476,-0.140615121,0.999973297,0.467067152,0.210118651,-0.140580863,1,0.452420324,0.208620012,-0.151498616,1,0.448882967,0.207924232,-0.15147388,0.999979973,0.445372671,0.207471341,-0.151704147,1,0.466851473,0.22053951,-0.036671605,0.999990463,0.43640852,0.219034657,-0.090795688,0.999981642,0.462047756,0.24397251,-0.12763153,0.999945283,0.450410306,0.242688939,-0.14264147,0.999916792,0.494425237,0.312199056,-0.031200808,0.999949932,0.400656283,0.304132938,-0.175123304,0.999987006,0.529054165,0.231397688,-0.146701351,0.995550752,0.423889786,0.186778978,-0.381445199,0.997162759,0.533697605,0.098934375,-0.262082815,0.986726761,0.445912659,0.063404806,-0.467893928,0.984636426,0.535817146,0.066512987,-0.309720397,0.936642528,0.453436762,0.036318574,-0.522618175,0.948830247,0.531895816,0.059807699,-0.306346685,0.939024389,0.452056795,0.032751232,-0.513481617,0.949653864,0.527584434,0.073373362,-0.271768779,0.951471746,0.453226179,0.043490827,-0.473456681,0.960759342,0.484646648,0.60085392,0.034943022,0.999919534,0.420538038,0.611985803,-0.034174677,0.999983549,other
